id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance
1323,RADIATION_SCHEME,6,0.029141414141413993,0.12225252525252518,0.107,0.141,0.007205614455610642,18.851151515151525,16.965,20.429000000000002,121770,441.904,24.11347517730496
1330,VLAMSK_MOD:VLAMSK,6,0.024090909090908958,0.11271969696969676,0.106,0.124,0.0033291525373285178,0.12069949494949482,0.114,0.132,15876960,443.526,14.516129032258066
1337,SLCOMM2A:SLCOMM2A_INT,1,0.048636363636363644,0.2217424242424243,0.006999999999999999,1.339,0.25309325192998366,4.003590909090909,2.625,5.349,6402,451.62300000000005,99.4772218073189
1338,CLOUD_LAYER,6,0.026792929292929157,0.11514646464646455,0.102,0.129,0.00434683212178128,34.994113636363664,32.082,38.703,3969240,443.305,20.93023255813954
1348,SRFT_MOD:SRFT,6,0.038888888888888695,0.17309595959595947,0.107,0.314,0.06295802004058954,0.20839646464646489,0.136,0.361,3969240,443.526,65.92356687898089
1350,>MPL-MPI IN SUTRLE_MOD    ( 801),1,0.026212121212121228,0.11377272727272732,0.10099999999999999,0.122,0.0043845724448885,0.11381818181818185,0.10099999999999999,0.122,16170,442.73400000000004,17.213114754098367
1352,GRIB2WGRID,1,0.02954545454545457,0.11807575757575761,0.061,0.134,0.008760594651507319,0.21886363636363637,0.109,0.23399999999999999,1194,444.301,54.47761194029851
1355,GETSPEC,1,0.03045454545454547,0.13280303030303026,0.078,0.16899999999999998,0.018510055227420157,0.9665606060606058,0.955,0.977,66,442.38199999999995,53.84615384615385
1356,>OMP-SLCOMM      2        (1116),6,0.03803030303030292,0.17152272727272735,0.021,0.442,0.09753060922258183,0.17152525252525258,0.021,0.442,792,449.07599999999996,95.24886877828054
1362,GRIB_API:IGRIB_GET_REAL8_ARRAY,1,0.02984848484848487,0.12072727272727274,0.08900000000000001,0.131,0.005850826252091906,0.12074242424242428,0.08900000000000001,0.131,2637,441.781,32.06106870229007
1365,MPDECOMP,1,0.022121212121212135,0.10251515151515155,0.081,0.5589999999999999,0.05769661833157786,0.6480303030303036,0.647,0.649,66,444.931,85.50983899821108
1386,>OMP-CALL_SL     1        (1004),6,0.020202020202020006,0.0940530303030304,0.068,0.11800000000000001,0.008699175919596755,26.824585858585873,25.743000000000002,28.467,38412,447.277,42.3728813559322
1393,>OMP-RADDRV      3        (1203),6,0.02333333333333315,0.10494191919191934,0.07200000000000001,0.14300000000000002,0.016880643108318348,0.1049545454545456,0.07200000000000001,0.14300000000000002,3564,444.333,49.65034965034965
1399,CCETR_MOD:CCETR,6,0.030858585858585655,0.14446969696969694,0.10099999999999999,0.243,0.04204610598817322,0.17915151515151556,0.135,0.28,71446320,443.63199999999995,58.436213991769556
1407,RRTM_TAUMOL6,6,0.020101010101009897,0.10249747474747477,0.09,0.115,0.005117108923360717,0.10268939393939387,0.091,0.115,121770,443.63199999999995,21.739130434782613
1410,RRTM_TAUMOL12,6,0.020176767676767477,0.10387121212121209,0.09300000000000001,0.11699999999999999,0.004446711718710922,0.10408838383838392,0.094,0.11699999999999999,121770,443.63199999999995,20.512820512820497
1412,GPNORM_GFL,1,0.020303030303030316,0.10284848484848487,0.095,0.114,0.003856033929959338,2.63760606060606,2.404,2.862,6402,443.735,16.666666666666668
1414,SRFI_MOD:SRFI,6,0.019999999999999796,0.09864898989898993,0.091,0.111,0.0039599928384923076,0.1207525252525252,0.111,0.14300000000000002,3969240,445.216,18.01801801801802
1417,SURFBC_CTL_MOD:SURFBC_CTL,6,0.02005050505050485,0.10366919191919195,0.096,0.114,0.003368380199463401,0.10787626262626249,0.1,0.11699999999999999,4337520,444.73800000000006,15.789473684210527
1420,RRTM_TAUMOL2,6,0.019999999999999796,0.10048737373737374,0.09,0.11199999999999999,0.004384938799476752,0.10062878787878789,0.09,0.11199999999999999,121770,443.63199999999995,19.642857142857135
1425,MPMINMAXAVG,1,0.05136363636363635,0.23775757575757567,0.001,0.382,0.11202157218157863,0.23775757575757567,0.001,0.382,198,452.01099999999997,99.73821989528795
1429,SUSURF_CTL_MOD:SUSURF_CTL,1,0.02000000000000001,0.10062121212121207,0.1,0.10300000000000001,0.0008369385882286653,0.31769696969696976,0.312,0.32299999999999995,66,444.14099999999996,2.9126213592233037
1432,RRTM_TAUMOL11,6,0.019999999999999796,0.09856818181818183,0.08900000000000001,0.111,0.004193170786267571,0.09871212121212122,0.08900000000000001,0.111,121770,443.735,19.819819819819813
1434,SRFSN_LWIMP_MOD:SRFSN_LWIMP,6,0.021590909090908918,0.09959595959595977,0.083,0.19,0.019764906474294384,0.10313636363636376,0.086,0.19399999999999998,3969240,446.093,56.315789473684205
1435,SU_GHGCLIM1,1,0.02000000000000001,0.10089393939393938,0.1,0.102,0.0009136366535619736,0.10089393939393938,0.1,0.102,594,444.24199999999996,1.9607843137254783
1445,SURFACE_FIELDS_MIX:GPOPER_2,6,0.019999999999999796,0.08614141414141409,0.08,0.102,0.005098046488130649,0.09730303030303038,0.09,0.114,24102342,446.176,21.568627450980387
1448,GWDRAGWMS_LAYER,6,0.019999999999999796,0.09466161616161621,0.087,0.10400000000000001,0.002550083922995558,2.00194191919192,1.936,2.6260000000000003,1023000,445.30699999999996,16.34615384615386
1457,SUECRAD,1,0.02000000000000001,0.09521212121212123,0.092,0.109,0.0023172606607149227,0.5125757575757581,0.511,0.513,66,445.12199999999996,15.59633027522936
1463,WAMODEL,1,0.02000000000000001,0.09504545454545459,0.087,0.102,0.0033760779164441804,15.036212121212115,14.432,15.620999999999999,6336,444.639,14.705882352941178
1468,SURFPP,6,0.019999999999999796,0.09303030303030306,0.085,0.105,0.003430184836011899,0.9933661616161623,0.862,1.062,7938480,445.397,19.047619047619037
1470,>OMP-TRGTOL LOCAL         (1601),6,0.024671717171717004,0.11237373737373738,0.061,0.156,0.018969575031685653,0.11249747474747475,0.061,0.156,82434,445.358,60.897435897435905
1473,DISGRID_MOD:DISGRID_RECV,1,0.018307692307692316,0.08196923076923078,0.062,0.096,0.009781949624770025,0.08196923076923078,0.062,0.096,1170,445.778,35.41666666666667
1479,GP_MODEL,1,0.01803030303030304,0.07912121212121213,0.054000000000000006,0.114,0.012058211567246041,347.8890151515152,335.83,356.276,6402,446.51800000000003,52.63157894736842
1484,>OMP-CPQTUV               (1064),6,0.01636363636363624,0.07529545454545451,0.02,0.213,0.036236649460134454,1.9679898989898994,1.6480000000000001,2.233,38412,450.099,90.61032863849766
1489,SURF_INQ,6,0.019999999999999796,0.08518939393939393,0.079,0.09699999999999999,0.0031417142198735355,0.10111616161616159,0.094,0.114,23835504,446.342,18.556701030927826
1490,STOKESDRIFT,6,0.019999999999999796,0.08204797979797969,0.07200000000000001,0.1,0.0043603763581141685,0.08276262626262623,0.073,0.10099999999999999,915486,446.898,27.999999999999996
1491,SU_AER_CLIMATOLOGY:LOAD_AEROSOL_SPECIES,1,0.02181818181818183,0.09877272727272728,0.087,0.161,0.020395169454136365,0.0987878787878788,0.087,0.161,726,445.216,45.96273291925466
1492,SRTM_TAUMOL21,6,0.019999999999999796,0.0834949494949494,0.075,0.094,0.0036446561883969214,0.08364141414141403,0.075,0.094,121770,446.093,20.212765957446813
1494,SURFVEG_EVOL_MOD_CTL:SURFVEG_EVOL_CTL,6,0.019999999999999796,0.08382070707070702,0.07400000000000001,0.098,0.003864237263078912,0.0871919191919192,0.078,0.10099999999999999,3969240,447.42699999999996,24.48979591836734
1495,SUARG,1,0.02000000000000001,0.08618181818181823,0.081,0.09,0.0012998117130994372,0.9251515151515145,0.9229999999999999,0.929,66,445.574,9.999999999999993
1500,SURFBC,6,0.019999999999999796,0.08488131313131304,0.077,0.09699999999999999,0.003399710232317732,0.19501262626262608,0.179,0.217,4337520,446.342,20.618556701030922
1503,SETICE,6,0.019999999999999796,0.08265656565656546,0.077,0.094,0.003585940523941791,0.0835378787878787,0.077,0.095,915486,446.898,18.085106382978726
1506,GRIB_API:IGRIB_SET_INT,1,0.020571428571428584,0.08348571428571434,0.079,0.122,0.00859009010622859,0.08358571428571435,0.079,0.122,34250,446.50199999999995,35.24590163934426
1511,radiation_lw_derivatives:calc_lw_derivatives_ica,6,0.019999999999999796,0.08028535353535347,0.069,0.098,0.005687818440217086,0.08119949494949491,0.07,0.099,973440,447.42699999999996,29.591836734693878
1512,SPCIMPFINIT,6,0.01747474747474731,0.07345707070707073,0.06,0.087,0.006614573515346593,0.07368434343434341,0.061,0.087,230400,448.524,31.034482758620683
1514,>OMP-RADINTG-OUTPUT LOOP2 (1212),6,0.019999999999999796,0.08250757575757564,0.075,0.086,0.0014695020018655161,0.4527247474747479,0.428,0.473,3564,446.342,12.790697674418599
1518,>OMP-SPCHOR               (1037),6,0.019999999999999796,0.08307323232323217,0.079,0.087,0.001585437097919343,0.08313131313131299,0.079,0.087,38016,446.093,9.195402298850567
1525,SRTM_TAUMOL16,6,0.019999999999999796,0.08241666666666664,0.07200000000000001,0.09300000000000001,0.0038478170697853623,0.08262373737373734,0.07200000000000001,0.09300000000000001,121770,446.342,22.580645161290324
1546,RRTM_TAUMOL13,6,0.019999999999999796,0.07820202020202023,0.069,0.08800000000000001,0.00374566023445746,0.07835353535353533,0.069,0.08800000000000001,121770,446.42199999999997,21.59090909090909
1560,>OMP-TRMTOS      1        (1112),6,0.01997474747474727,0.0764090909090909,0.068,0.084,0.0033115552477353044,0.07647222222222218,0.068,0.084,76032,447.277,19.047619047619047
1567,SRTM_TAUMOL29,6,0.01997474747474727,0.07512121212121232,0.068,0.085,0.0030647781914007444,0.075257575757576,0.068,0.085,121770,447.501,20.0
1569,>OMP-TRSTOM      1        (1109),6,0.01866161616161598,0.07708838383838369,0.051,0.087,0.006804299937140746,0.07718181818181803,0.051,0.087,76032,446.898,41.37931034482759
1577,SU0YOMB,1,0.019545454545454557,0.07553030303030302,0.067,0.081,0.0032826804102730847,4.1853181818181815,4.183,4.234,66,447.42699999999996,17.28395061728395
1579,COS_SZA,6,0.018207070707070533,0.07026010101010115,0.055999999999999994,0.08,0.0031033708076087163,0.07506565656565667,0.06,0.085,8306760,447.995,30.00000000000001
1580,WNFLUXES,6,0.0197979797979796,0.07320959595959615,0.066,0.079,0.0023230291962144317,0.07403030303030322,0.066,0.08,915486,447.501,16.45569620253164
1581,CPG_DYN,6,0.01601010101010085,0.06882323232323248,0.06,0.081,0.0035291287922042773,18.83254292929293,17.975,20.13,3969240,448.46,25.92592592592593
1582,RADGHG,6,0.019999999999999796,0.07323989898989912,0.069,0.077,0.0015672354083589922,0.07340151515151533,0.069,0.077,143784,447.574,10.38961038961038
1589,GRIB_API:IGRIB_GET_INT,1,0.025857142857142874,0.10980000000000001,0.069,0.255,0.04723134552392088,0.10995714285714289,0.07,0.256,28163,446.974,72.94117647058823
1599,RRTM_TAUMOL10,6,0.01621212121212107,0.06929040404040414,0.061,0.08,0.003839041130069251,0.06944191919191932,0.061,0.08,121770,447.574,23.750000000000004
1608,FFTW_PLAN_MANY_DFT_R2C,6,0.010025252525252468,0.04485858585858584,0.001,0.11199999999999999,0.023285899509570697,0.04485858585858584,0.001,0.11199999999999999,4686,453.73699999999997,99.10714285714286
1609,IMPHFTAIL,6,0.018813131313131178,0.08358333333333334,0.011000000000000001,0.175,0.03735956827604077,0.08482828282828275,0.012,0.177,1812096,452.68,93.71428571428571
1616,FFTW_PLAN_MANY_DFT_C2R,6,0.010757575757575697,0.04778282828282823,0.005,0.11199999999999999,0.024215662011683868,0.047785353535353486,0.005,0.11199999999999999,4686,452.884,95.53571428571428
1622,>BAR-BARRIER IN GATH_SPEC_( 785),1,0.016666666666666673,0.05866666666666667,0.0,0.07200000000000001,0.026324795759794066,0.05866666666666667,0.0,0.07200000000000001,66,453.911,100.0
1624,SURFRAD_LAYER,6,0.011893939393939288,0.0656262626262627,0.061,0.076,0.002538157843236303,0.4031792929292932,0.37799999999999995,0.44799999999999995,3969240,448.651,19.736842105263158
1626,FLAKE_DRIVER_MOD:FLAKE_DRIVER,6,0.01752525252525236,0.07173232323232344,0.062,0.085,0.004880762096185405,0.14184090909090902,0.099,0.21899999999999997,3969240,448.839,27.058823529411768
1631,CIWABR,6,0.012424242424242312,0.06379545454545453,0.05,0.078,0.005880332337586062,0.06455555555555556,0.051,0.079,906048,448.899,35.89743589743589
1632,SURFRAD,6,0.01078282828282818,0.06404292929292937,0.055999999999999994,0.07200000000000001,0.002817787174730641,0.3948813131313131,0.37200000000000005,0.431,4337520,448.899,22.22222222222224
1634,TAUT_Z0,6,0.01242424242424232,0.06386363636363639,0.049,0.076,0.0052276374516278075,0.06495202020202026,0.05,0.077,1821534,449.191,35.52631578947368
1640,SURFBC_LAYER,6,0.010202020202020101,0.060924242424242415,0.054000000000000006,0.071,0.0027722527843931162,0.24896464646464636,0.22699999999999998,0.27899999999999997,3969240,448.899,23.94366197183097
1644,SPPGUST_MOD:SPPGUST,6,0.010656565656565553,0.05539141414141408,0.027000000000000003,0.075,0.008700695564815324,0.05928535353535348,0.031,0.079,7938480,449.654,63.99999999999999
1655,RRTM_PREPARE_GASES,6,0.012121212121212008,0.06537121212121215,0.055999999999999994,0.076,0.0035229561156598825,0.0655303030303031,0.055999999999999994,0.076,121770,448.06300000000005,26.315789473684216
1656,WAVEMDL,1,0.012121212121212128,0.06681818181818182,0.061,0.085,0.00479393556296058,17.73163636363637,17.476,17.823,6336,448.46,28.235294117647065
1659,SRFWDIF_MOD:SRFWDIF,6,0.01641414141414127,0.07520707070707074,0.059000000000000004,0.1,0.011312479968737589,0.08182575757575762,0.065,0.107,11907720,448.958,41.0
1667,PPINTP,6,0.010580808080807977,0.05033080808080807,0.039,0.087,0.009081858971781435,0.051434343434343416,0.04,0.08800000000000001,1473120,451.12800000000004,55.172413793103445
1669,CPSPE,6,0.009999999999999898,0.05769191919191906,0.052000000000000005,0.065,0.0024651567549275467,0.06083585858585851,0.055,0.069,3969240,449.191,19.999999999999996
1675,SCAN2M,1,0.010000000000000005,0.051696969696969686,0.042,0.067,0.006941446750043033,353.99933333333354,342.616,361.975,6402,450.08099999999996,37.3134328358209
1676,CNT0,1,0.010000000000000005,0.06287878787878788,0.061,0.065,0.0009366905985378926,441.4468636363637,441.445,441.449,66,448.651,6.153846153846159
1677,SDEPTHLIM,6,0.010075757575757472,0.05933333333333333,0.053,0.069,0.0036912486309778987,0.10711363636363606,0.09699999999999999,0.128,924924,449.467,23.188405797101456
1683,USERIN,1,0.010000000000000005,0.06268181818181817,0.061,0.064,0.0008798442328764081,0.08174242424242427,0.08,0.084,66,448.839,4.687500000000004
1685,SRTM_TAUMOL24,6,0.009999999999999898,0.058911616161616054,0.052000000000000005,0.066,0.0023940361373585494,0.05907323232323225,0.053,0.066,121770,448.958,21.21212121212121
1686,SRTM_TAUMOL20,6,0.010075757575757474,0.05912121212121207,0.052000000000000005,0.068,0.003207657695910083,0.05925252525252519,0.053,0.069,121770,448.899,23.52941176470588
1691,>OMP-DIST_GRID_CTL        (1663),6,0.009999999999999898,0.05825505050505053,0.024,0.065,0.005649966931456925,0.05826010101010104,0.024,0.065,3168,448.651,63.07692307692307
1698,SUMPINI,1,0.010000000000000005,0.06084848484848486,0.059000000000000004,0.063,0.001350127335788673,0.06553030303030302,0.063,0.068,66,449.017,6.3492063492063435
1715,CONVECTION_LAYER,6,0.009999999999999898,0.05552777777777763,0.05,0.062,0.0016122116615480426,40.58134090909095,33.405,45.31100000000001,3969240,449.191,19.354838709677413
1716,CLIMAER_LAYER,6,0.009999999999999898,0.05612878787878776,0.051,0.061,0.0016917011273442388,1.7776489898989891,1.6969999999999998,1.861,1023000,449.574,16.393442622950825
1717,SRTM_TAUMOL18,6,0.009999999999999898,0.05625757575757561,0.05,0.066,0.0029466682634809367,0.05643434343434331,0.05,0.066,121770,449.191,24.242424242424242
1721,SUPHMF,1,0.010000000000000005,0.05689393939393938,0.055999999999999994,0.057999999999999996,0.000659342046840587,0.07496969696969703,0.07400000000000001,0.076,66,449.191,3.448275862068969
1726,UPDTIM,1,0.010000000000000005,0.05472727272727273,0.051,0.059000000000000004,0.0017676186026616472,4.291636363636364,4.2669999999999995,4.305,6402,449.24699999999996,13.559322033898317
1727,WVCOUPLE,1,0.010000000000000005,0.05490909090909091,0.048,0.061,0.003097032190922203,18.327848484848484,17.951,18.452,6402,449.52,21.31147540983606
1735,SRTM_TAUMOL19,6,0.009999999999999898,0.05328535353535347,0.047,0.061,0.002494934133477783,0.053424242424242374,0.047,0.061,121770,449.574,22.950819672131146
1738,SUMP,1,0.010151515151515158,0.05406060606060604,0.052000000000000005,0.07200000000000001,0.0024675044252398183,0.07154545454545456,0.071,0.077,66,449.574,27.77777777777778
1742,WVWAMINIT,1,0.016515151515151524,0.07372727272727272,0.054000000000000006,0.175,0.03295056691682042,1.2810606060606058,1.28,1.2819999999999998,66,447.64599999999996,69.14285714285714
1743,PPINIT,6,0.009999999999999898,0.04828787878787876,0.043,0.057,0.0022909739337271537,0.04854292929292926,0.044000000000000004,0.057,245520,450.361,24.56140350877194
1745,CNT1,1,0.009848484848484855,0.05480303030303034,0.008,0.057,0.005899725409437282,435.07003030303025,435.025,435.07199999999995,66,450.60900000000004,85.96491228070175
1749,GRIBIOFLUSH,1,0.02939393939393941,0.13228787878787882,0.005,0.511,0.14724493097207011,0.13419696969696968,0.01,0.511,6402,451.38800000000003,99.02152641878669
1752,LAITRE_GFL,6,0.009999999999999898,0.04776262626262625,0.044000000000000004,0.06,0.003498168370167838,5.85031818181818,5.263999999999999,6.761,11907720,450.17800000000005,26.666666666666654
1758,INWGRIB,1,0.009848484848484855,0.0497727272727273,0.015,0.053,0.004942112455668682,0.07368181818181818,0.07200000000000001,0.075,132,450.225,71.69811320754717
1760,SPCIMPFPOST,6,0.009999999999999898,0.04461868686868685,0.031,0.064,0.005756102258302025,0.044800505050505056,0.031,0.064,230400,451.663,51.5625
1761,TAU_PHI_HF,6,0.009999999999999898,0.04996212121212122,0.048,0.053,0.0008950381056619209,0.05139393939393927,0.049,0.054000000000000006,1821534,449.98199999999997,9.433962264150939
1764,LAPINEA,6,0.009999999999999898,0.04884595959595957,0.042,0.053,0.001965270320153126,26.730489898989894,25.647,28.365,3969240,450.17800000000005,20.754716981132066
1765,>OMP-RADINTG-INPUT LOOP5  (1209),6,0.009999999999999898,0.03569444444444447,0.028999999999999998,0.06,0.005251648994261812,0.31162121212121247,0.294,0.35700000000000004,3564,450.17800000000005,51.66666666666667
1766,SLRSET,1,0.010000000000000005,0.051015151515151534,0.049,0.054000000000000006,0.0009526065333909949,0.051015151515151534,0.049,0.054000000000000006,198,449.781,9.259259259259267
1779,RRTM_TAUMOL16,6,0.009999999999999898,0.04701515151515154,0.04,0.057,0.003380475994836907,0.04714646464646468,0.04,0.057,121770,450.31699999999995,29.82456140350877
1780,VDFVINT,6,0.009999999999999898,0.04922222222222218,0.046,0.054000000000000006,0.001608871327347412,0.05309848484848477,0.05,0.059000000000000004,7938480,450.17800000000005,14.814814814814826
1784,RRTM_TAUMOL15,6,0.009999999999999898,0.04969444444444437,0.044000000000000004,0.055,0.002160653779268625,0.04981060606060599,0.044000000000000004,0.055,121770,449.73,19.999999999999993
1792,PHYS_DIM_INI,6,0.009999999999999898,0.04150252525252519,0.035,0.054000000000000006,0.0037817006002247786,0.044588383838383774,0.038,0.057999999999999996,3969240,451.209,35.18518518518518
1798,FPGPNORM,1,0.011060606060606068,0.04887878787878787,0.002,0.092,0.016645179622401335,0.31162121212121213,0.309,0.312,990,451.282,97.82608695652173
1802,SEMEAN,6,0.009999999999999898,0.04607070707070702,0.040999999999999995,0.057,0.003519213160770064,0.04696464646464647,0.042,0.057999999999999996,924924,450.963,28.0701754385965
1803,SCOSFL,6,0.009999999999999898,0.04471212121212121,0.037000000000000005,0.049,0.002112759200295903,0.04539898989898985,0.038,0.049,1075932,451.289,24.48979591836734
1813,SRFWL_MOD:SRFWL,6,0.01164141414141405,0.055502525252525206,0.042,0.075,0.00937853696651413,0.05776262626262617,0.045,0.077,3969240,450.79400000000004,43.99999999999999
1814,>OMP-LTINV_CTL   - INVERSE(1647),6,0.008661616161616087,0.033545454545454545,0.015,0.064,0.00851836167438611,4.130113636363645,3.235,4.39,38940,453.15,76.5625
1822,GP_SPV,6,0.009999999999999898,0.042191919191919114,0.035,0.048,0.0024325920651598887,0.04450505050505048,0.037000000000000005,0.05,3969240,451.59,27.083333333333325
1832,>OMP-SETUP SUGRIDUG 2     (1411),6,0.009999999999999898,0.045022727272727346,0.044000000000000004,0.047,0.0005970294705646191,0.045027777777777854,0.044000000000000004,0.047,396,450.31699999999995,6.382978723404246
1841,RRTM_KGB13,1,0.010000000000000005,0.04440909090909091,0.044000000000000004,0.045,0.0004954336943068592,0.04440909090909091,0.044000000000000004,0.045,66,450.361,2.222222222222209
1848,RADPAR,6,0.009999999999999898,0.04218181818181813,0.038,0.048,0.001513574937328542,0.18927525252525249,0.185,0.201,368280,451.209,20.833333333333336
1849,GPRCP:ACCUMULATE,6,0.009999999999999898,0.03888888888888887,0.03,0.047,0.0035138464304790193,0.041138888888888815,0.032,0.05,2455200,452.009,36.17021276595745
1850,SUFPG2,1,0.010000000000000005,0.043090909090909096,0.042,0.044000000000000004,0.0006499058565497194,0.0577272727272727,0.055999999999999994,0.059000000000000004,66,450.494,4.545454545454549
1852,SUMP0,1,0.010000000000000005,0.04281818181818183,0.042,0.043,0.0003886501653787751,0.04281818181818183,0.042,0.043,66,450.667,2.325581395348823
1856,SU0PHY,1,0.010000000000000005,0.04313636363636365,0.042,0.044000000000000004,0.0006047596760154136,0.045212121212121176,0.044000000000000004,0.046,66,450.624,4.545454545454549
1857,FIELD_CONTAINER_GP_MOD:FIELD_DESTROY,1,0.009393939393939399,0.037060606060606044,0.01,0.043,0.008671578310565524,0.037060606060606044,0.01,0.043,330,451.056,76.74418604651162
1860,LASURE,6,0.009999999999999898,0.03744696969696969,0.028999999999999998,0.045,0.0028176147393376085,0.03968686868686869,0.031,0.047,3969240,451.976,35.55555555555556
1862,SRTM_TAUMOL28,6,0.009999999999999898,0.04158585858585851,0.038,0.046,0.001539423538401412,0.04175757575757569,0.038,0.046,121770,451.209,17.391304347826086
1864,SUAFN1,1,0.010000000000000005,0.04199999999999996,0.042,0.042,0.0,0.04274242424242425,0.042,0.043,66,450.837,0.0
1866,CPG_END,6,0.009999999999999898,0.0377626262626263,0.032,0.044000000000000004,0.001917069803003272,0.04144444444444438,0.036000000000000004,0.047,3969240,451.806,27.272727272727277
1870,SUSTA,1,0.010000000000000005,0.041848484848484815,0.040999999999999995,0.046,0.0007892045506988836,0.04999999999999994,0.05,0.05,66,451.046,10.869565217391314
1873,SUSRAD_MOD:SUSRAD,1,0.010000000000000005,0.04110606060606057,0.040999999999999995,0.042,0.0003102747109746433,0.17392424242424243,0.17300000000000001,0.177,66,451.087,2.3809523809523996
1874,VDFFBLEND,6,0.009999999999999898,0.03926767676767672,0.035,0.045,0.0017295834448573777,0.04293939393939387,0.039,0.049,7938480,451.48,22.222222222222214
1875,SUGEOMETRY,1,0.010000000000000005,0.04284848484848481,0.04,0.046,0.0017474590277351436,0.6973787878787882,0.696,0.6990000000000001,66,450.75199999999995,13.043478260869563
1886,LAITRE_GMV,6,0.009999999999999898,0.03683838383838392,0.034,0.045,0.001563553697900766,8.311853535353535,7.599,9.321,11907720,451.32800000000003,24.444444444444436
1889,radiation_cloud_optics_data:setup,1,0.010000000000000005,0.038742424242424245,0.024,0.04,0.0021789948710400045,0.038742424242424245,0.024,0.04,66,451.289,40.0
1892,>OMP-WAM OUTBS            (1502),6,0.006616161616161586,0.025237373737373715,0.015,0.044000000000000004,0.005167495015077697,0.643871212121213,0.49200000000000005,0.879,1188,453.06199999999995,65.90909090909092
1894,>MPL-ALLGATHER IN GATHERGP( 604),1,0.010000000000000005,0.0369090909090909,0.034,0.04,0.0017251735495954525,0.0369090909090909,0.034,0.04,66,451.841,14.999999999999996
1895,KPP_WSCALE_MOD:KPP_WSCALE,1,0.010000000000000005,0.03972727272727274,0.038,0.040999999999999995,0.0006455874973876242,0.03972727272727274,0.038,0.040999999999999995,66,451.249,7.317073170731697
1898,EC_PHYS_LSLPHY,6,0.009999999999999898,0.03151262626262627,0.026000000000000002,0.062,0.0028000618748528997,0.8130277777777772,0.672,0.879,3969240,452.348,58.06451612903225
1906,LEGTRIV,6,0.009999999999999898,0.03798484848484855,0.035,0.040999999999999995,0.0010186974692945228,0.039469696969696814,0.037000000000000005,0.043,2046000,451.663,14.634146341463394
1909,WVCOUPLE_INIT_EARLY,1,0.010000000000000005,0.038893939393939404,0.038,0.040999999999999995,0.0008062980529038588,2.0938030303030293,2.093,2.095,6402,451.366,7.317073170731697
1911,RRTM_TAUMOL14,6,0.009999999999999898,0.038858585858585856,0.034,0.044000000000000004,0.002010151961055104,0.03897222222222222,0.034,0.044000000000000004,121770,451.289,22.72727272727273
1923,SUPHEC,1,0.010000000000000005,0.03775757575757573,0.037000000000000005,0.04,0.0008604221872582883,1.0259090909090913,1.024,1.03,66,451.48,7.4999999999999885
1926,>OMP-RADINTG-INPUT LOOP3  (1207),6,0.009999999999999898,0.03539646464646467,0.032,0.057999999999999996,0.0028572603725809894,0.41890404040403983,0.35,0.467,3564,451.841,44.82758620689655
1932,>OMP-SCAN2M    2          (1033),6,0.005505050505050499,0.02572979797979795,0.012,0.055999999999999994,0.008871243313863516,0.6437727272727274,0.39899999999999997,0.93,38412,453.74699999999996,78.57142857142857
1935,SRFENE_MOD:SRFENE,6,0.010202020202020096,0.04437373737373737,0.033,0.07200000000000001,0.00892254815007162,0.04793939393939396,0.036000000000000004,0.075,3969240,452.009,54.16666666666667
1937,GPTF2,6,0.009999999999999898,0.03345959595959598,0.028999999999999998,0.039,0.0016507409424627716,0.038126262626262626,0.033,0.045,3969240,452.31800000000004,25.641025641025646
1945,RADOZC,6,0.009999999999999898,0.0354065656565656,0.034,0.037000000000000005,0.0006666426923192103,0.03554040404040397,0.034,0.037000000000000005,143784,451.841,8.108108108108114
1947,CNT4,1,0.010000000000000005,0.036424242424242435,0.025,0.051,0.005544395940075557,430.25381818181836,430.24699999999996,430.25699999999995,66,451.735,50.98039215686274
1959,READWIND,1,0.010000000000000005,0.035848484848484866,0.034,0.04,0.0008985873399170551,0.532090909090909,0.529,0.534,66,451.62699999999995,14.999999999999996
1962,VPOS,6,0.009999999999999898,0.0310025252525252,0.026000000000000002,0.038,0.002481831436226423,2.3163560606060596,2.276,2.346,245520,452.73199999999997,31.578947368421044
1963,>OMP-SUTRLE               (1141),6,0.009999999999999898,0.035002525252525264,0.028999999999999998,0.044000000000000004,0.0028591392325767245,0.035007575757575765,0.028999999999999998,0.044000000000000004,10716,451.77099999999996,34.0909090909091
1965,SRTM_TAUMOL23,6,0.009999999999999898,0.03405555555555566,0.032,0.037000000000000005,0.0009261021866926504,0.034207070707070804,0.032,0.037000000000000005,121770,452.009,13.513513513513523
1970,SLEXTPOL,1,0.013333333333333338,0.0491060606060606,0.027000000000000003,0.609,0.09076022998714442,0.05089393939393938,0.027999999999999997,0.639,13992,452.009,95.56650246305418
1982,GWDRAG_LAYER,6,0.009999999999999898,0.02914646464646461,0.027000000000000003,0.034,0.0015843419354316212,2.014025252525252,1.579,3.676,3969240,452.348,20.588235294117645
1984,LIQUID_EFFECTIVE_RADIUS,6,0.008333333333333267,0.029131313131313116,0.01,0.04,0.0069978607431258315,0.029267676767676748,0.01,0.040999999999999995,121770,452.80699999999996,75.0
1985,SRFWINC_MOD:SRFWINC,6,0.009999999999999898,0.03221969696969698,0.028999999999999998,0.036000000000000004,0.0012199671749437227,0.03431060606060617,0.031,0.038,3969240,452.348,19.444444444444457
